reporting_country,partner_country,year,flow_type,hs_code,product_category,trade_value_usd,reporting_date,exporter_gdp_usd
China,USA,2019,export,843814,Machinery,2823102243.0,2020-01-10,17000000000000.0
USA,China,2019,import,843814,Machinery,2911617559.0,2020-01-10,17000000000000.0
China,USA,2019,export,528777,Textiles,675071797.0,2019-03-05,17000000000000.0
USA,China,2019,import,528777,Textiles,706135969.0,2019-03-05,17000000000000.0
China,USA,2020,export,852695,Electronics,262268481.0,2020-06-04,17000000000000.0
USA,China,2020,import,852695,Electronics,267424924.0,2020-06-04,17000000000000.0
China,USA,2020,export,870155,Vehicles,501999969.0,2020-10-17,17000000000000.0
USA,China,2020,import,870155,Vehicles,536249782.0,2020-10-17,17000000000000.0
China,USA,2020,export,291683,Chemicals,1680149762.0,2021-01-25,17000000000000.0
USA,China,2020,import,291683,Chemicals,1789763987.0,2021-01-25,17000000000000.0
China,USA,2021,export,847795,Machinery,741330533.0,2022-03-16,17000000000000.0
USA,China,2021,import,847795,Machinery,770576285.0,2022-03-16,17000000000000.0
China,USA,2021,export,850026,Electronics,4371933165.0,2021-08-06,17000000000000.0
USA,China,2021,import,850026,Electronics,4310216315.0,2021-08-06,17000000000000.0
China,USA,2021,export,875584,Vehicles,3276063829.0,2021-10-02,17000000000000.0
USA,China,2021,import,875584,Vehicles,3251047558.0,2021-10-02,17000000000000.0
China,USA,2021,export,505869,Textiles,4603515317.0,2022-01-13,17000000000000.0
USA,China,2021,import,505869,Textiles,5035503225.0,2022-01-13,17000000000000.0
China,USA,2022,export,842929,Machinery,178983303.0,2023-02-01,17000000000000.0
USA,China,2022,import,842929,Machinery,181107443.0,2023-02-01,17000000000000.0
China,USA,2022,export,852067,Electronics,4228162593.0,2023-02-22,17000000000000.0
USA,China,2022,import,852067,Electronics,4292476967.0,2023-02-22,17000000000000.0
China,USA,2022,export,521200,Textiles,3284946952.0,2022-07-19,17000000000000.0
USA,China,2022,import,521200,Textiles,3549780014.0,2022-07-19,17000000000000.0
China,USA,2023,export,848714,Machinery,674403457.0,2023-12-03,17000000000000.0
USA,China,2023,import,848714,Machinery,691159551.0,2023-12-03,17000000000000.0
China,USA,2023,export,520620,Textiles,1442307621.0,2023-04-17,17000000000000.0
USA,China,2023,import,520620,Textiles,1500202714.0,2023-04-17,17000000000000.0
China,Japan,2019,export,849964,Machinery,4649032237.0,2019-08-21,17000000000000.0
Japan,China,2019,import,849964,Machinery,4680179501.0,2019-08-21,17000000000000.0
China,Japan,2019,export,851794,Electronics,3985133401.0,2019-12-04,17000000000000.0
Japan,China,2019,import,851794,Electronics,3925520607.0,2019-12-04,17000000000000.0
China,Japan,2019,export,876176,Vehicles,729670238.0,2020-03-15,17000000000000.0
Japan,China,2019,import,876176,Vehicles,736637995.0,2020-03-15,17000000000000.0
China,Japan,2020,export,849323,Machinery,2837805018.0,2021-02-11,17000000000000.0
Japan,China,2020,import,849323,Machinery,2973593585.0,2021-02-11,17000000000000.0
China,Japan,2020,export,878797,Vehicles,4412233065.0,2020-11-27,17000000000000.0
Japan,China,2020,import,878797,Vehicles,4464430123.0,2020-11-27,17000000000000.0
China,Japan,2020,export,527251,Textiles,590707010.0,2021-03-23,17000000000000.0
Japan,China,2020,import,527251,Textiles,580618599.0,2021-03-23,17000000000000.0
China,Japan,2021,export,847748,Machinery,3999487867.0,2021-09-03,17000000000000.0
Japan,China,2021,import,847748,Machinery,4005856231.0,2021-09-03,17000000000000.0
China,Japan,2021,export,876502,Vehicles,1594002009.0,2021-10-02,17000000000000.0
Japan,China,2021,import,876502,Vehicles,1727886211.0,2021-10-02,17000000000000.0
China,Japan,2022,export,849189,Machinery,2265281972.0,2022-08-07,17000000000000.0
Japan,China,2022,import,849189,Machinery,2412363937.0,2022-08-07,17000000000000.0
China,Japan,2022,export,878270,Vehicles,2951371087.0,2022-02-16,17000000000000.0
Japan,China,2022,import,878270,Vehicles,2988038947.0,2022-02-16,17000000000000.0
China,Japan,2022,export,291693,Chemicals,1212346277.0,2022-08-11,17000000000000.0
Japan,China,2022,import,291693,Chemicals,1293573654.0,2022-08-11,17000000000000.0
China,Japan,2023,export,38174,Machinery,3825728957.0,2023-05-02,17000000000000.0
Japan,China,2023,import,38174,Machinery,4071447834.0,2023-05-02,17000000000000.0
China,Japan,2023,export,852044,Electronics,1449815274.0,2023-05-11,17000000000000.0
Japan,China,2023,import,852044,Electronics,1582120529.0,2023-05-11,17000000000000.0
China,Japan,2023,export,870014,Vehicles,4191558101.0,2023-08-18,17000000000000.0
Japan,China,2023,import,870014,Vehicles,4250367793.0,2023-08-18,17000000000000.0
China,Japan,2023,export,282436,Chemicals,897312836.0,2024-02-25,17000000000000.0
Japan,China,2023,import,282436,Chemicals,901394162.0,2024-02-25,17000000000000.0
China,India,2019,export,845706,Machinery,385877050.0,2019-01-28,17000000000000.0
India,China,2019,import,845706,Machinery,405810628.0,2019-01-28,17000000000000.0
China,India,2019,export,853638,Electronics,3712054344.0,2019-08-04,17000000000000.0
India,China,2019,import,853638,Electronics,4079780189.0,2019-08-04,17000000000000.0
China,India,2019,export,533097,Textiles,3384008601.0,2019-06-08,17000000000000.0
India,China,2019,import,533097,Textiles,3497394908.0,2019-06-08,17000000000000.0
China,India,2020,export,842699,Machinery,2376390831.0,2020-08-21,17000000000000.0
India,China,2020,import,842699,Machinery,2404995329.0,2020-08-21,17000000000000.0
China,India,2020,export,879612,Vehicles,646409052.0,2020-06-25,17000000000000.0
India,China,2020,import,879612,Vehicles,652094933.0,2020-06-25,17000000000000.0
China,India,2020,export,296307,Chemicals,1322666634.0,2020-05-16,17000000000000.0
India,China,2020,import,296307,Chemicals,1360742477.0,2020-05-16,17000000000000.0
China,India,2020,export,505005,Textiles,3069152682.0,2020-03-09,17000000000000.0
India,China,2020,import,505005,Textiles,3299411886.0,2020-03-09,17000000000000.0
China,India,2021,export,846563,Machinery,2918349466.0,2021-11-29,17000000000000.0
India,China,2021,import,846563,Machinery,2930528900.0,2021-11-29,17000000000000.0
China,India,2021,export,857114,Electronics,1975672006.0,2021-01-29,17000000000000.0
India,China,2021,import,857114,Electronics,2132669731.0,2021-01-29,17000000000000.0
China,India,2021,export,532776,Textiles,747642605.0,2021-08-15,17000000000000.0
India,China,2021,import,532776,Textiles,804959544.0,2021-08-15,17000000000000.0
China,India,2022,export,858923,Electronics,1972819251.0,2022-10-04,17000000000000.0
India,China,2022,import,858923,Electronics,2097357697.0,2022-10-04,17000000000000.0
China,India,2022,export,294770,Chemicals,2371214662.0,2022-04-10,17000000000000.0
India,China,2022,import,294770,Chemicals,2444432401.0,2022-04-10,17000000000000.0
China,India,2023,export,844232,Machinery,4436094108.0,2023-06-22,17000000000000.0
India,China,2023,import,844232,Machinery,4536173246.0,2023-06-22,17000000000000.0
China,India,2023,export,852351,Electronics,3520457041.0,2023-06-25,17000000000000.0
India,China,2023,import,852351,Electronics,3782373958.0,2023-06-25,17000000000000.0
China,India,2023,export,878390,Vehicles,2926231729.0,2023-09-20,17000000000000.0
India,China,2023,import,878390,Vehicles,3017113188.0,2023-09-20,17000000000000.0
China,India,2023,export,296449,Chemicals,3026985803.0,2023-07-26,17000000000000.0
India,China,2023,import,296449,Chemicals,3324907401.0,2023-07-26,17000000000000.0
China,Brazil,2019,export,855209,Electronics,1943643094.0,2019-07-24,17000000000000.0
Brazil,China,2019,import,855209,Electronics,1952371694.0,2019-07-24,17000000000000.0
China,Brazil,2019,export,878316,Vehicles,563535362.0,2019-10-04,17000000000000.0
Brazil,China,2019,import,878316,Vehicles,559566194.0,2019-10-04,17000000000000.0
China,Brazil,2019,export,37046,Chemicals,1223646169.0,2019-08-04,17000000000000.0
Brazil,China,2019,import,37046,Chemicals,1250519030.0,2019-08-04,17000000000000.0
China,Brazil,2020,export,873510,Vehicles,4656487586.0,2021-01-16,17000000000000.0
Brazil,China,2020,import,873510,Vehicles,4910664137.0,2021-01-16,17000000000000.0
China,Brazil,2020,export,281923,Chemicals,2341704444.0,2021-02-02,17000000000000.0
Brazil,China,2020,import,281923,Chemicals,2325182094.0,2021-02-02,17000000000000.0
China,Brazil,2020,export,528828,Textiles,3121390070.0,2020-11-05,17000000000000.0
Brazil,China,2020,import,528828,Textiles,3287759625.0,2020-11-05,17000000000000.0
China,Brazil,2021,export,859778,Electronics,726420289.0,2021-10-01,17000000000000.0
Brazil,China,2021,import,859778,Electronics,745304005.0,2021-10-01,17000000000000.0
China,Brazil,2021,export,285629,Chemicals,2006796365.0,2021-05-03,17000000000000.0
Brazil,China,2021,import,285629,Chemicals,2099491946.0,2021-05-03,17000000000000.0
China,Brazil,2021,export,512180,Textiles,4806074026.0,2021-01-12,17000000000000.0
Brazil,China,2021,import,512180,Textiles,4911811089.0,2021-01-12,17000000000000.0
China,Brazil,2022,export,840022,Machinery,294458283.0,2022-01-05,17000000000000.0
Brazil,China,2022,import,840022,Machinery,310666535.0,2022-01-05,17000000000000.0
China,Brazil,2022,export,856609,Electronics,1216751205.0,2022-11-17,17000000000000.0
Brazil,China,2022,import,856609,Electronics,1194818296.0,2022-11-17,17000000000000.0
China,Brazil,2022,export,878668,Vehicles,3614742268.0,2023-02-26,17000000000000.0
Brazil,China,2022,import,878668,Vehicles,3973486032.0,2023-02-26,17000000000000.0
China,Brazil,2022,export,517517,Textiles,2431076390.0,2022-07-23,17000000000000.0
Brazil,China,2022,import,517517,Textiles,2595055737.0,2022-07-23,17000000000000.0
China,Brazil,2023,export,843564,Machinery,4140406663.0,2023-07-25,17000000000000.0
Brazil,China,2023,import,843564,Machinery,4231992551.0,2023-07-25,17000000000000.0
China,Brazil,2023,export,856902,Electronics,1951271711.0,2023-03-05,17000000000000.0
Brazil,China,2023,import,856902,Electronics,2037667599.0,2023-03-05,17000000000000.0
China,Brazil,2023,export,870578,Vehicles,1908445845.0,2023-12-10,17000000000000.0
Brazil,China,2023,import,870578,Vehicles,1878316544.0,2023-12-10,17000000000000.0
China,Brazil,2023,export,283352,Chemicals,1818061724.0,2023-07-10,17000000000000.0
Brazil,China,2023,import,283352,Chemicals,1944275733.0,2023-07-10,17000000000000.0
China,Brazil,2023,export,534321,Textiles,635276449.0,2023-06-08,17000000000000.0
Brazil,China,2023,import,534321,Textiles,654229301.0,2023-06-08,17000000000000.0
China,UK,2019,export,870975,Vehicles,2718841941.0,2019-06-20,17000000000000.0
UK,China,2019,import,870975,Vehicles,2973560951.0,2019-06-20,17000000000000.0
China,UK,2019,export,521519,Textiles,1927127441.0,2020-01-10,17000000000000.0
UK,China,2019,import,521519,Textiles,2103984245.0,2020-01-10,17000000000000.0
China,UK,2020,export,849338,Machinery,3191240839.0,2020-12-11,17000000000000.0
UK,China,2020,import,849338,Machinery,3342838212.0,2020-12-11,17000000000000.0
China,UK,2020,export,851243,Electronics,1726784943.0,2020-03-23,17000000000000.0
UK,China,2020,import,851243,Electronics,1798871660.0,2020-03-23,17000000000000.0
China,UK,2021,export,841163,Machinery,3503578947.0,2022-01-23,17000000000000.0
UK,China,2021,import,841163,Machinery,3436456445.0,2022-01-23,17000000000000.0
China,UK,2021,export,851835,Electronics,132041449.0,2021-03-13,17000000000000.0
UK,China,2021,import,851835,Electronics,144673858.0,2021-03-13,17000000000000.0
China,UK,2021,export,283024,Chemicals,3883853769.0,2021-04-15,17000000000000.0
UK,China,2021,import,283024,Chemicals,3991306209.0,2021-04-15,17000000000000.0
China,UK,2021,export,526337,Textiles,2075073691.0,2021-08-06,17000000000000.0
UK,China,2021,import,526337,Textiles,2143503659.0,2021-08-06,17000000000000.0
China,UK,2022,export,878867,Vehicles,766912725.0,2022-02-10,17000000000000.0
UK,China,2022,import,878867,Vehicles,777828588.0,2022-02-10,17000000000000.0
China,UK,2022,export,525162,Textiles,1141318310.0,2022-01-26,17000000000000.0
UK,China,2022,import,525162,Textiles,1254411133.0,2022-01-26,17000000000000.0
China,UK,2023,export,841634,Machinery,646489275.0,2023-01-26,17000000000000.0
UK,China,2023,import,841634,Machinery,642751493.0,2023-01-26,17000000000000.0
China,UK,2023,export,875002,Vehicles,2317435323.0,2023-01-01,17000000000000.0
UK,China,2023,import,875002,Vehicles,2529381742.0,2023-01-01,17000000000000.0
China,UK,2023,export,283279,Chemicals,1350108337.0,2023-12-12,17000000000000.0
UK,China,2023,import,283279,Chemicals,1353068507.0,2023-12-12,17000000000000.0
China,UK,2023,export,503787,Textiles,1411533569.0,2023-11-28,17000000000000.0
UK,China,2023,import,503787,Textiles,1549031475.0,2023-11-28,17000000000000.0
China,Canada,2019,export,85128,Machinery,2501263811.0,2019-08-03,17000000000000.0
Canada,China,2019,import,85128,Machinery,2712561334.0,2019-08-03,17000000000000.0
China,Canada,2019,export,859763,Electronics,1988841.0,2020-01-12,17000000000000.0
Canada,China,2019,import,859763,Electronics,2076423.0,2020-01-12,17000000000000.0
China,Canada,2019,export,873345,Vehicles,1959380449.0,2019-07-11,17000000000000.0
Canada,China,2019,import,873345,Vehicles,2129913196.0,2019-07-11,17000000000000.0
China,Canada,2019,export,281230,Chemicals,1756249235.0,2019-11-27,17000000000000.0
Canada,China,2019,import,281230,Chemicals,1825142751.0,2019-11-27,17000000000000.0
China,Canada,2019,export,508657,Textiles,4682124999.0,2019-03-27,17000000000000.0
Canada,China,2019,import,508657,Textiles,4914596903.0,2019-03-27,17000000000000.0
China,Canada,2020,export,846550,Machinery,3338709407.0,2020-09-09,17000000000000.0
Canada,China,2020,import,846550,Machinery,3534371903.0,2020-09-09,17000000000000.0
China,Canada,2020,export,850537,Electronics,3185514499.0,2020-06-10,17000000000000.0
Canada,China,2020,import,850537,Electronics,3331220409.0,2020-06-10,17000000000000.0
China,Canada,2020,export,877565,Vehicles,2757656320.0,2020-07-26,17000000000000.0
Canada,China,2020,import,877565,Vehicles,2925093335.0,2020-07-26,17000000000000.0
China,Canada,2020,export,298272,Chemicals,552845777.0,2020-04-04,17000000000000.0
Canada,China,2020,import,298272,Chemicals,586183234.0,2020-04-04,17000000000000.0
China,Canada,2021,export,870792,Vehicles,1493384275.0,2021-03-13,17000000000000.0
Canada,China,2021,import,870792,Vehicles,1628517778.0,2021-03-13,17000000000000.0
China,Canada,2021,export,522154,Textiles,3807920520.0,2021-03-05,17000000000000.0
Canada,China,2021,import,522154,Textiles,3737706195.0,2021-03-05,17000000000000.0
China,Canada,2022,export,850707,Electronics,2325043629.0,2022-01-08,17000000000000.0
Canada,China,2022,import,850707,Electronics,2472933802.0,2022-01-08,17000000000000.0
China,Canada,2022,export,871677,Vehicles,827163895.0,2022-06-13,17000000000000.0
Canada,China,2022,import,871677,Vehicles,833000148.0,2022-06-13,17000000000000.0
China,Canada,2022,export,534608,Textiles,2167717114.0,2022-10-15,17000000000000.0
Canada,China,2022,import,534608,Textiles,2235444960.0,2022-10-15,17000000000000.0
China,Canada,2023,export,856541,Electronics,1108350311.0,2024-02-11,17000000000000.0
Canada,China,2023,import,856541,Electronics,1168631365.0,2024-02-11,17000000000000.0
China,Canada,2023,export,878159,Vehicles,1550920175.0,2024-03-20,17000000000000.0
Canada,China,2023,import,878159,Vehicles,1624922745.0,2024-03-20,17000000000000.0
China,Canada,2023,export,511825,Textiles,4865536824.0,2023-04-20,17000000000000.0
Canada,China,2023,import,511825,Textiles,5149508719.0,2023-04-20,17000000000000.0
China,Australia,2019,export,849523,Machinery,4998457030.0,2019-09-16,17000000000000.0
Australia,China,2019,import,849523,Machinery,5358743759.0,2019-09-16,17000000000000.0
China,Australia,2019,export,852672,Electronics,56152075.0,2019-03-30,17000000000000.0
Australia,China,2019,import,852672,Electronics,56759344.0,2019-03-30,17000000000000.0
China,Australia,2019,export,288993,Chemicals,3279313452.0,2019-10-27,17000000000000.0
Australia,China,2019,import,288993,Chemicals,3565439229.0,2019-10-27,17000000000000.0
China,Australia,2019,export,507726,Textiles,1029615009.0,2019-10-10,17000000000000.0
Australia,China,2019,import,507726,Textiles,1125589686.0,2019-10-10,17000000000000.0
China,Australia,2020,export,874980,Vehicles,67450094.0,2020-11-06,17000000000000.0
Australia,China,2020,import,874980,Vehicles,72398413.0,2020-11-06,17000000000000.0
China,Australia,2021,export,856138,Electronics,983392574.0,2021-01-19,17000000000000.0
Australia,China,2021,import,856138,Electronics,966358550.0,2021-01-19,17000000000000.0
China,Australia,2021,export,872195,Vehicles,2951105765.0,2021-10-27,17000000000000.0
Australia,China,2021,import,872195,Vehicles,3213659582.0,2021-10-27,17000000000000.0
China,Australia,2021,export,527503,Textiles,2255956992.0,2021-04-29,17000000000000.0
Australia,China,2021,import,527503,Textiles,2334364993.0,2021-04-29,17000000000000.0
China,Australia,2022,export,844746,Machinery,566183625.0,2022-06-22,17000000000000.0
Australia,China,2022,import,844746,Machinery,613747061.0,2022-06-22,17000000000000.0
China,Australia,2023,export,876293,Vehicles,3915949230.0,2024-01-12,17000000000000.0
Australia,China,2023,import,876293,Vehicles,4126489382.0,2024-01-12,17000000000000.0
China,Australia,2023,export,297665,Chemicals,3661982805.0,2024-02-09,17000000000000.0
Australia,China,2023,import,297665,Chemicals,3912371308.0,2024-02-09,17000000000000.0
China,Australia,2023,export,513577,Textiles,423627845.0,2023-04-07,17000000000000.0
Australia,China,2023,import,513577,Textiles,436457511.0,2023-04-07,17000000000000.0
Japan,Germany,2019,export,290505,Chemicals,1205222138.0,2019-06-22,4200000000000.0
Germany,Japan,2019,import,290505,Chemicals,1239467244.0,2019-06-22,4200000000000.0
Japan,Germany,2019,export,523091,Textiles,137687196.0,2019-10-16,4200000000000.0
Germany,Japan,2019,import,523091,Textiles,143381770.0,2019-10-16,4200000000000.0
Japan,Germany,2020,export,843683,Machinery,4537531906.0,2021-03-01,4200000000000.0
